index,type,value,combination
1536,i32,"xmlOutputBufferWrite(_xmlOutputBuffer* out ,i32 len ,i8* buf )",i32	xml	Output	Buffer	Write	xml	Output	Buffer*	out	i32	len	i8*	buf	
1537,i32,"xmlOutputBufferWrite(_xmlOutputBuffer* out ,i32 len ,i8* buf )",i32	xml	Output	Buffer	Write	xml	Output	Buffer*	out	i32	len	i8*	buf	
1538,i32,"xmlEscapeContent(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Escape	Content	i8*	out	i	outlen	i8*	in	i	inlen	
1539,i32,"xmlEscapeContent(i8* out ,i32* outlen ,i8* in ,i32* inlen )",i32	xml	Escape	Content	i8*	out	i	outlen	i8*	in	i	inlen	
1540,i32,"xmlOutputBufferWriteEscape(_xmlOutputBuffer* out ,i8* str ,i32 (i8*, i32*, i8*, i32*)* escaping )",i32	xml	Output	Buffer	Write	Escape	xml	Output	Buffer*	out	i8*	str	i32	i8*	i	i8*	i	escaping	
1541,i32,"xmlOutputBufferWriteEscape(_xmlOutputBuffer* out ,i8* str ,i32 (i8*, i32*, i8*, i32*)* escaping )",i32	xml	Output	Buffer	Write	Escape	xml	Output	Buffer*	out	i8*	str	i32	i8*	i	i8*	i	escaping	
1542,i32,"xmlOutputBufferWriteEscape(_xmlOutputBuffer* out ,i8* str ,i32 (i8*, i32*, i8*, i32*)* escaping )",i32	xml	Output	Buffer	Write	Escape	xml	Output	Buffer*	out	i8*	str	i32	i8*	i	i8*	i	escaping	
1543,i32,"xmlOutputBufferWriteString(_xmlOutputBuffer* out ,i8* str )",i32	xml	Output	Buffer	Write	String	xml	Output	Buffer*	out	i8*	str	
1544,i32,"xmlOutputBufferWriteString(_xmlOutputBuffer* out ,i8* str )",i32	xml	Output	Buffer	Write	String	xml	Output	Buffer*	out	i8*	str	
1545,i32,xmlOutputBufferFlush(_xmlOutputBuffer* out ),i32	xml	Output	Buffer	Flush	xml	Output	Buffer*	out	
1546,i8*,xmlParserGetDirectory(i8* filename ),i8*	xml	Parser	Get	Directory	i8*	filename	
1547,_xmlParserInput*,"xmlCheckHTTPInput(_xmlParserCtxt* ctxt ,_xmlParserInput* ret )",xml	Parser	Input*	xml	Check	H	T	T	P	Input	xml	Parser	Ctxt*	ctxt	xml	Parser	Input*	ret	
1548,i32,xmlNoNetExists(i8* URL ),i32	xml	No	Net	Exists	i8*	U	R	L	
1549,i8*,"xmlResolveResourceFromCatalog(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",i8*	xml	Resolve	Resource	From	Catalog	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1550,i8*,"xmlResolveResourceFromCatalog(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",i8*	xml	Resolve	Resource	From	Catalog	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1551,i8*,"xmlResolveResourceFromCatalog(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",i8*	xml	Resolve	Resource	From	Catalog	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1552,_xmlParserInput*,"xmlDefaultExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xml	Default	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1553,_xmlParserInput*,"xmlDefaultExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xml	Default	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1554,_xmlParserInput*,"xmlDefaultExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xml	Default	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1555,_xmlParserInput*,"xmlLoadExternalEntity(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xml	Load	External	Entity	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1556,_xmlParserInput*,"xmlNoNetExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xml	No	Net	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1557,_xmlParserInput*,"xmlNoNetExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xml	No	Net	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1558,void,"__xmlIOErr(i32 domain ,i32 code ,i8* extra )",void	xml	I	O	Err	i32	domain	i32	code	i8*	extra	
1559,i32,xmlCheckFilename(i8* path ),i32	xml	Check	Filename	i8*	path	
1560,i32,"xmlFdWrite(i8* context ,i8* buffer ,i32 len )",i32	xml	Fd	Write	i8*	context	i8*	buffer	i32	len	
1561,i8*,xmlFileOpen_real(i8* filename ),i8*	xml	File	Open	real	i8*	filename	
1562,_xmlParserInput*,"resolveEntityDebug(i8* ctx ,i8* publicId ,i8* systemId )",xml	Parser	Input*	resolve	Entity	Debug	i8*	ctx	i8*	public	Id	i8*	system	Id	
1563,_xmlParserInput*,"resolveEntityDebug(i8* ctx ,i8* publicId ,i8* systemId )",xml	Parser	Input*	resolve	Entity	Debug	i8*	ctx	i8*	public	Id	i8*	system	Id	
1564,void,"entityDeclDebug(i8* ctx ,i8* name ,i32 type ,i8* publicId ,i8* systemId ,i8* content )",void	entity	Decl	Debug	i8*	ctx	i8*	name	i32	type	i8*	public	Id	i8*	system	Id	i8*	content	
1565,void,"entityDeclDebug(i8* ctx ,i8* name ,i32 type ,i8* publicId ,i8* systemId ,i8* content )",void	entity	Decl	Debug	i8*	ctx	i8*	name	i32	type	i8*	public	Id	i8*	system	Id	i8*	content	
1566,void,"entityDeclDebug(i8* ctx ,i8* name ,i32 type ,i8* publicId ,i8* systemId ,i8* content )",void	entity	Decl	Debug	i8*	ctx	i8*	name	i32	type	i8*	public	Id	i8*	system	Id	i8*	content	
1567,void,"attributeDeclDebug(i8* ctx ,i8* elem ,i8* name ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",void	attribute	Decl	Debug	i8*	ctx	i8*	elem	i8*	name	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	
1568,void,"unparsedEntityDeclDebug(i8* ctx ,i8* name ,i8* publicId ,i8* systemId ,i8* notationName )",void	unparsed	Entity	Decl	Debug	i8*	ctx	i8*	name	i8*	public	Id	i8*	system	Id	i8*	notation	Name	
1569,void,"unparsedEntityDeclDebug(i8* ctx ,i8* name ,i8* publicId ,i8* systemId ,i8* notationName )",void	unparsed	Entity	Decl	Debug	i8*	ctx	i8*	name	i8*	public	Id	i8*	system	Id	i8*	notation	Name	
1570,void,"unparsedEntityDeclDebug(i8* ctx ,i8* name ,i8* publicId ,i8* systemId ,i8* notationName )",void	unparsed	Entity	Decl	Debug	i8*	ctx	i8*	name	i8*	public	Id	i8*	system	Id	i8*	notation	Name	
1571,void,"startElementDebug(i8* ctx ,i8* name ,i8** atts )",void	start	Element	Debug	i8*	ctx	i8*	name	i	atts	
1572,void,"charactersDebug(i8* ctx ,i8* ch ,i32 len )",void	characters	Debug	i8*	ctx	i8*	ch	i32	len	
1573,void,"ignorableWhitespaceDebug(i8* ctx ,i8* ch ,i32 len )",void	ignorable	Whitespace	Debug	i8*	ctx	i8*	ch	i32	len	
1574,void,"processingInstructionDebug(i8* ctx ,i8* target ,i8* data )",void	processing	Instruction	Debug	i8*	ctx	i8*	target	i8*	data	
1575,void,"startElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI ,i32 nb_namespaces ,i8** namespaces ,i32 nb_attributes ,i32 nb_defaulted ,i8** attributes )",void	start	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	i32	nb	namespaces	i	namespaces	i32	nb	attributes	i32	nb	defaulted	i	attributes	
1576,void,"startElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI ,i32 nb_namespaces ,i8** namespaces ,i32 nb_attributes ,i32 nb_defaulted ,i8** attributes )",void	start	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	i32	nb	namespaces	i	namespaces	i32	nb	attributes	i32	nb	defaulted	i	attributes	
1577,void,"startElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI ,i32 nb_namespaces ,i8** namespaces ,i32 nb_attributes ,i32 nb_defaulted ,i8** attributes )",void	start	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	i32	nb	namespaces	i	namespaces	i32	nb	attributes	i32	nb	defaulted	i	attributes	
1578,void,"startElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI ,i32 nb_namespaces ,i8** namespaces ,i32 nb_attributes ,i32 nb_defaulted ,i8** attributes )",void	start	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	i32	nb	namespaces	i	namespaces	i32	nb	attributes	i32	nb	defaulted	i	attributes	
1579,void,"startElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI ,i32 nb_namespaces ,i8** namespaces ,i32 nb_attributes ,i32 nb_defaulted ,i8** attributes )",void	start	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	i32	nb	namespaces	i	namespaces	i32	nb	attributes	i32	nb	defaulted	i	attributes	
1580,void,"startElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI ,i32 nb_namespaces ,i8** namespaces ,i32 nb_attributes ,i32 nb_defaulted ,i8** attributes )",void	start	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	i32	nb	namespaces	i	namespaces	i32	nb	attributes	i32	nb	defaulted	i	attributes	
1581,void,"endElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI )",void	end	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	
1582,void,"endElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI )",void	end	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	
1583,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1584,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1585,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1586,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1587,void,parsePath(i8* path ),void	parse	Path	i8*	path	
1588,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1589,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1590,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1591,void,"parseAndPrintFile(i8* filename ,_xmlParserCtxt* rectxt )",void	parse	And	Print	File	i8*	filename	xml	Parser	Ctxt*	rectxt	
1592,void,parsePath(i8* path ),void	parse	Path	i8*	path	
1593,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1594,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1595,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1596,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1597,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	
1598,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	
1599,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1600,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1601,_xmlParserInput*,"xmllintExternalEntityLoader(i8* URL ,i8* ID ,_xmlParserCtxt* ctxt )",xml	Parser	Input*	xmllint	External	Entity	Loader	i8*	U	R	L	i8*	I	D	xml	Parser	Ctxt*	ctxt	
1602,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	
1603,void,xmlHTMLPrintFileInfo(_xmlParserInput* input ),void	xml	H	T	M	L	Print	File	Info	xml	Parser	Input*	input	
1604,void,xmlHTMLPrintFileContext(_xmlParserInput* input ),void	xml	H	T	M	L	Print	File	Context	xml	Parser	Input*	input	
1605,i8*,xmlShellReadline(i8* prompt ),i8*	xml	Shell	Readline	i8*	prompt	
1606,void,myClose(_IO_FILE* f ),void	my	Close	I	O	F	I	L	E*	f	
1607,void,"internalSubsetDebug(i8* ctx ,i8* name ,i8* ExternalID ,i8* SystemID )",void	internal	Subset	Debug	i8*	ctx	i8*	name	i8*	External	I	D	i8*	System	I	D	
1608,void,"internalSubsetDebug(i8* ctx ,i8* name ,i8* ExternalID ,i8* SystemID )",void	internal	Subset	Debug	i8*	ctx	i8*	name	i8*	External	I	D	i8*	System	I	D	
1609,void,"externalSubsetDebug(i8* ctx ,i8* name ,i8* ExternalID ,i8* SystemID )",void	external	Subset	Debug	i8*	ctx	i8*	name	i8*	External	I	D	i8*	System	I	D	
1610,void,"externalSubsetDebug(i8* ctx ,i8* name ,i8* ExternalID ,i8* SystemID )",void	external	Subset	Debug	i8*	ctx	i8*	name	i8*	External	I	D	i8*	System	I	D	
1611,i32,"xmlMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1612,i32,"xmlMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1613,i32,"xmlMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1614,i32,"xmlMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1615,i32,"xmlMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1616,i32,"xmlMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1617,i32,"xmlMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1618,i32,"xmlMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1619,i32,"xmlGcMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i64)* mallocAtomicFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Gc	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1620,i32,"xmlGcMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i64)* mallocAtomicFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Gc	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1621,i32,"xmlGcMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i64)* mallocAtomicFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Gc	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1622,i32,"xmlGcMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i64)* mallocAtomicFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Gc	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1623,i32,"xmlGcMemSetup(void (i8*)* freeFunc ,i8* (i64)* mallocFunc ,i8* (i64)* mallocAtomicFunc ,i8* (i8*, i64)* reallocFunc ,i8* (i8*)* strdupFunc )",i32	xml	Gc	Mem	Setup	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1624,i32,"xmlGcMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i64)** mallocAtomicFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Gc	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1625,i32,"xmlGcMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i64)** mallocAtomicFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Gc	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1626,i32,"xmlGcMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i64)** mallocAtomicFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Gc	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1627,i32,"xmlGcMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i64)** mallocAtomicFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Gc	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1628,i32,"xmlGcMemGet(void (i8*)** freeFunc ,i8* (i64)** mallocFunc ,i8* (i64)** mallocAtomicFunc ,i8* (i8*, i64)** reallocFunc ,i8* (i8*)** strdupFunc )",i32	xml	Gc	Mem	Get	void	i8*	free	Func	i8*	i64	malloc	Func	i8*	i64	malloc	Atomic	Func	i8*	i8*	i64	realloc	Func	i8*	i8*	strdup	Func	
1629,i8*,"xmlReallocLoc(i8* ptr ,i64 size ,i8* file ,i32 line )",i8*	xml	Realloc	Loc	i8*	ptr	i64	size	i8*	file	i32	line	
1630,i8*,"xmlReallocLoc(i8* ptr ,i64 size ,i8* file ,i32 line )",i8*	xml	Realloc	Loc	i8*	ptr	i64	size	i8*	file	i32	line	
1631,void,xmlMemFree(i8* ptr ),void	xml	Mem	Free	i8*	ptr	
1632,void,xmlMemFree(i8* ptr ),void	xml	Mem	Free	i8*	ptr	
1633,void,xmlMemFree(i8* ptr ),void	xml	Mem	Free	i8*	ptr	
1634,void,"xmlMemDisplayLast(_IO_FILE* fp ,i64 nbBytes )",void	xml	Mem	Display	Last	I	O	F	I	L	E*	fp	i64	nb	Bytes	
1635,void,"xmlMemDisplayLast(_IO_FILE* fp ,i64 nbBytes )",void	xml	Mem	Display	Last	I	O	F	I	L	E*	fp	i64	nb	Bytes	
1636,void,"xmlMemDisplayLast(_IO_FILE* fp ,i64 nbBytes )",void	xml	Mem	Display	Last	I	O	F	I	L	E*	fp	i64	nb	Bytes	
1637,void,"xmlMemDisplayLast(_IO_FILE* fp ,i64 nbBytes )",void	xml	Mem	Display	Last	I	O	F	I	L	E*	fp	i64	nb	Bytes	
1638,void,xmlMemDisplay(_IO_FILE* fp ),void	xml	Mem	Display	I	O	F	I	L	E*	fp	
1639,void,xmlMemDisplay(_IO_FILE* fp ),void	xml	Mem	Display	I	O	F	I	L	E*	fp	
1640,void,xmlMemDisplay(_IO_FILE* fp ),void	xml	Mem	Display	I	O	F	I	L	E*	fp	
1641,void,"xmlMemShow(_IO_FILE* fp ,i32 nr )",void	xml	Mem	Show	I	O	F	I	L	E*	fp	i32	nr	
1642,void,"xmlModuleErrMemory(_xmlModule* module ,i8* extra )",void	xml	Module	Err	Memory	xml	Module*	module	i8*	extra	
1643,i32,xmlTextReaderDoExpand(_xmlTextReader* reader ),i32	xml	Text	Reader	Do	Expand	xml	Text	Reader*	reader	
1644,i8*,xmlTextReaderCollectSiblings(_xmlNode* node ),i8*	xml	Text	Reader	Collect	Siblings	xml	Node*	node	
1645,i8*,xmlTextReaderCollectSiblings(_xmlNode* node ),i8*	xml	Text	Reader	Collect	Siblings	xml	Node*	node	
1646,i32,xmlTextReaderRead(_xmlTextReader* reader ),i32	xml	Text	Reader	Read	xml	Text	Reader*	reader	
1647,i32,xmlTextReaderReadState(_xmlTextReader* reader ),i32	xml	Text	Reader	Read	State	xml	Text	Reader*	reader	
1648,_xmlNode*,xmlTextReaderExpand(_xmlTextReader* reader ),xml	Node*	xml	Text	Reader	Expand	xml	Text	Reader*	reader	
1649,i32,xmlTextReaderNext(_xmlTextReader* reader ),i32	xml	Text	Reader	Next	xml	Text	Reader*	reader	
1650,i8*,xmlTextReaderReadString(_xmlTextReader* reader ),i8*	xml	Text	Reader	Read	String	xml	Text	Reader*	reader	
1651,i32,xmlTextReaderNextTree(_xmlTextReader* reader ),i32	xml	Text	Reader	Next	Tree	xml	Text	Reader*	reader	
1652,i32,xmlTextReaderNextSibling(_xmlTextReader* reader ),i32	xml	Text	Reader	Next	Sibling	xml	Text	Reader*	reader	
1653,_xmlTextReader*,"xmlNewTextReader(_xmlParserInputBuffer* input ,i8* URI )",xml	Text	Reader*	xml	New	Text	Reader	xml	Parser	Input	Buffer*	input	i8*	U	R	I	
1654,void,xmlFreeTextReader(_xmlTextReader* reader ),void	xml	Free	Text	Reader	xml	Text	Reader*	reader	
1655,i32,xmlTextReaderClose(_xmlTextReader* reader ),i32	xml	Text	Reader	Close	xml	Text	Reader*	reader	
1656,i8*,"xmlTextReaderGetAttributeNo(_xmlTextReader* reader ,i32 no )",i8*	xml	Text	Reader	Get	Attribute	No	xml	Text	Reader*	reader	i32	no	
1657,i8*,"xmlTextReaderGetAttributeNo(_xmlTextReader* reader ,i32 no )",i8*	xml	Text	Reader	Get	Attribute	No	xml	Text	Reader*	reader	i32	no	
1658,i8*,"xmlTextReaderGetAttributeNo(_xmlTextReader* reader ,i32 no )",i8*	xml	Text	Reader	Get	Attribute	No	xml	Text	Reader*	reader	i32	no	
1659,i8*,"xmlTextReaderGetAttribute(_xmlTextReader* reader ,i8* name )",i8*	xml	Text	Reader	Get	Attribute	xml	Text	Reader*	reader	i8*	name	
1660,i8*,"xmlTextReaderGetAttribute(_xmlTextReader* reader ,i8* name )",i8*	xml	Text	Reader	Get	Attribute	xml	Text	Reader*	reader	i8*	name	
1661,i8*,"xmlTextReaderGetAttributeNs(_xmlTextReader* reader ,i8* localName ,i8* namespaceURI )",i8*	xml	Text	Reader	Get	Attribute	Ns	xml	Text	Reader*	reader	i8*	local	Name	i8*	namespace	U	R	I	
1662,i8*,"xmlTextReaderGetAttributeNs(_xmlTextReader* reader ,i8* localName ,i8* namespaceURI )",i8*	xml	Text	Reader	Get	Attribute	Ns	xml	Text	Reader*	reader	i8*	local	Name	i8*	namespace	U	R	I	
1663,_xmlParserInputBuffer*,xmlTextReaderGetRemainder(_xmlTextReader* reader ),xml	Parser	Input	Buffer*	xml	Text	Reader	Get	Remainder	xml	Text	Reader*	reader	
1664,i8*,"xmlTextReaderLookupNamespace(_xmlTextReader* reader ,i8* prefix )",i8*	xml	Text	Reader	Lookup	Namespace	xml	Text	Reader*	reader	i8*	prefix	
1665,i32,"xmlTextReaderMoveToAttributeNo(_xmlTextReader* reader ,i32 no )",i32	xml	Text	Reader	Move	To	Attribute	No	xml	Text	Reader*	reader	i32	no	
1666,i32,"xmlTextReaderMoveToAttributeNo(_xmlTextReader* reader ,i32 no )",i32	xml	Text	Reader	Move	To	Attribute	No	xml	Text	Reader*	reader	i32	no	
1667,i32,"xmlTextReaderMoveToAttributeNo(_xmlTextReader* reader ,i32 no )",i32	xml	Text	Reader	Move	To	Attribute	No	xml	Text	Reader*	reader	i32	no	
1668,i32,"xmlTextReaderMoveToAttribute(_xmlTextReader* reader ,i8* name )",i32	xml	Text	Reader	Move	To	Attribute	xml	Text	Reader*	reader	i8*	name	
1669,i32,"xmlTextReaderMoveToAttribute(_xmlTextReader* reader ,i8* name )",i32	xml	Text	Reader	Move	To	Attribute	xml	Text	Reader*	reader	i8*	name	
1670,i32,"xmlTextReaderMoveToAttributeNs(_xmlTextReader* reader ,i8* localName ,i8* namespaceURI )",i32	xml	Text	Reader	Move	To	Attribute	Ns	xml	Text	Reader*	reader	i8*	local	Name	i8*	namespace	U	R	I	
